hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	duration	age	comments	language	responseForTrial5	responseForTrial4	responseForTrial3	responseForTrial2	responseForTrial1	responseForTrial0
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	37TRT2X24QRIWWW461S1C4N2JSMJB5	21	Approved	Wed Apr 02 00:38:03 PDT 2014	Tue Apr 01 07:39:12 PDT 2014	Tue Apr 01 07:58:03 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					515231	35	thank+you+very+much	English	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u'it was quicker than walking.'}, {u'ungrammatical': False, u'text': u'cars are faster than people.'}, {u'ungrammatical': False, u'text': u'they have engines.'}, {u'text': u'that is how they run.'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u'it was quicker than walking.'}, {u'ungrammatical': False, u'text': u'cars are faster than people.'}, {u'ungrammatical': False, u'text': u'they have engines.'}, {u'text': u'that is how they run.'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u'it was quicker than walking.'}, {u'ungrammatical': False, u'text': u'cars are faster than people.'}, {u'ungrammatical': False, u'text': u'they have engines.'}, {u'text': u'that is how they run.'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u'it was quicker than walking.'}, {u'ungrammatical': False, u'text': u'cars are faster than people.'}, {u'ungrammatical': False, u'text': u'they have engines.'}, {u'text': u'that is how they run.'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u'it was quicker than walking.'}, {u'ungrammatical': False, u'text': u'cars are faster than people.'}, {u'ungrammatical': False, u'text': u'they have engines.'}, {u'text': u'that is how they run.'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u'it was quicker than walking.'}, {u'ungrammatical': False, u'text': u'cars are faster than people.'}, {u'ungrammatical': False, u'text': u'they have engines.'}, {u'text': u'that is how they run.'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3RXCAC0YIRPP3W8WVJNOOP5LJUJG8Y	22	Approved	Wed Apr 02 00:39:31 PDT 2014	Tue Apr 01 07:41:08 PDT 2014	Tue Apr 01 07:59:31 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					445205	23		english	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u'she had not eaten yet'}, {u'ungrammatical': False, u'text': u'she did not like breakfast'}, {u'ungrammatical': False, u'text': u'the eggs were too runny'}, {u'text': u'they had not been cooked as long as she likes'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u'she had not eaten yet'}, {u'ungrammatical': False, u'text': u'she did not like breakfast'}, {u'ungrammatical': False, u'text': u'the eggs were too runny'}, {u'text': u'they had not been cooked as long as she likes'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u'she had not eaten yet'}, {u'ungrammatical': False, u'text': u'she did not like breakfast'}, {u'ungrammatical': False, u'text': u'the eggs were too runny'}, {u'text': u'they had not been cooked as long as she likes'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u'she had not eaten yet'}, {u'ungrammatical': False, u'text': u'she did not like breakfast'}, {u'ungrammatical': False, u'text': u'the eggs were too runny'}, {u'text': u'they had not been cooked as long as she likes'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u'she had not eaten yet'}, {u'ungrammatical': False, u'text': u'she did not like breakfast'}, {u'ungrammatical': False, u'text': u'the eggs were too runny'}, {u'text': u'they had not been cooked as long as she likes'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u'she had not eaten yet'}, {u'ungrammatical': False, u'text': u'she did not like breakfast'}, {u'ungrammatical': False, u'text': u'the eggs were too runny'}, {u'text': u'they had not been cooked as long as she likes'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3RXCAC0YIRPP3W8WVJNOOP5LJUJG8Y	22	Approved	Wed Apr 02 00:39:31 PDT 2014	Tue Apr 01 07:41:08 PDT 2014	Tue Apr 01 07:59:31 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					445205	23		english	[{u'text': u'Jane went to the post office'}, {u'ungrammatical': False, u'text': u'she needed to mail a letter'}, {u'ungrammatical': False, u'text': u'she needed to let everyone know about her wedding date'}, {u'ungrammatical': False, u'text': u'she wanted them to come to the wedding'}, {u'ungrammatical': False, u'text': u'she found their company pleasant'}, {u'text': u'they were kind and friendly'}]	[{u'text': u'Jane went to the post office'}, {u'ungrammatical': False, u'text': u'she needed to mail a letter'}, {u'ungrammatical': False, u'text': u'she needed to let everyone know about her wedding date'}, {u'ungrammatical': False, u'text': u'she wanted them to come to the wedding'}, {u'ungrammatical': False, u'text': u'she found their company pleasant'}, {u'text': u'they were kind and friendly'}]	[{u'text': u'Jane went to the post office'}, {u'ungrammatical': False, u'text': u'she needed to mail a letter'}, {u'ungrammatical': False, u'text': u'she needed to let everyone know about her wedding date'}, {u'ungrammatical': False, u'text': u'she wanted them to come to the wedding'}, {u'ungrammatical': False, u'text': u'she found their company pleasant'}, {u'text': u'they were kind and friendly'}]	[{u'text': u'Jane went to the post office'}, {u'ungrammatical': False, u'text': u'she needed to mail a letter'}, {u'ungrammatical': False, u'text': u'she needed to let everyone know about her wedding date'}, {u'ungrammatical': False, u'text': u'she wanted them to come to the wedding'}, {u'ungrammatical': False, u'text': u'she found their company pleasant'}, {u'text': u'they were kind and friendly'}]	[{u'text': u'Jane went to the post office'}, {u'ungrammatical': False, u'text': u'she needed to mail a letter'}, {u'ungrammatical': False, u'text': u'she needed to let everyone know about her wedding date'}, {u'ungrammatical': False, u'text': u'she wanted them to come to the wedding'}, {u'ungrammatical': False, u'text': u'she found their company pleasant'}, {u'text': u'they were kind and friendly'}]	[{u'text': u'Jane went to the post office'}, {u'ungrammatical': False, u'text': u'she needed to mail a letter'}, {u'ungrammatical': False, u'text': u'she needed to let everyone know about her wedding date'}, {u'ungrammatical': False, u'text': u'she wanted them to come to the wedding'}, {u'ungrammatical': False, u'text': u'she found their company pleasant'}, {u'text': u'they were kind and friendly'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3RXCAC0YIRPP3W8WVJNOOP5LJUJG8Y	22	Approved	Wed Apr 02 00:39:31 PDT 2014	Tue Apr 01 07:41:08 PDT 2014	Tue Apr 01 07:59:31 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					445205	23		english	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'the chain was broken'}, {u'ungrammatical': False, u'text': u'it had caught on a stick while dirt biking'}, {u'ungrammatical': False, u'text': u'he had not been careful enough'}, {u'ungrammatical': False, u'text': u'He was biking with friends'}, {u'text': u"it's much more fun to be with friends than alone"}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'the chain was broken'}, {u'ungrammatical': False, u'text': u'it had caught on a stick while dirt biking'}, {u'ungrammatical': False, u'text': u'he had not been careful enough'}, {u'ungrammatical': False, u'text': u'He was biking with friends'}, {u'text': u"it's much more fun to be with friends than alone"}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'the chain was broken'}, {u'ungrammatical': False, u'text': u'it had caught on a stick while dirt biking'}, {u'ungrammatical': False, u'text': u'he had not been careful enough'}, {u'ungrammatical': False, u'text': u'He was biking with friends'}, {u'text': u"it's much more fun to be with friends than alone"}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'the chain was broken'}, {u'ungrammatical': False, u'text': u'it had caught on a stick while dirt biking'}, {u'ungrammatical': False, u'text': u'he had not been careful enough'}, {u'ungrammatical': False, u'text': u'He was biking with friends'}, {u'text': u"it's much more fun to be with friends than alone"}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'the chain was broken'}, {u'ungrammatical': False, u'text': u'it had caught on a stick while dirt biking'}, {u'ungrammatical': False, u'text': u'he had not been careful enough'}, {u'ungrammatical': False, u'text': u'He was biking with friends'}, {u'text': u"it's much more fun to be with friends than alone"}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'the chain was broken'}, {u'ungrammatical': False, u'text': u'it had caught on a stick while dirt biking'}, {u'ungrammatical': False, u'text': u'he had not been careful enough'}, {u'ungrammatical': False, u'text': u'He was biking with friends'}, {u'text': u"it's much more fun to be with friends than alone"}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3RXCAC0YIRPP3W8WVJNOOP5LJUJG8Y	22	Approved	Wed Apr 02 00:39:31 PDT 2014	Tue Apr 01 07:41:08 PDT 2014	Tue Apr 01 07:59:31 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					445205	23		english	[{u'text': u'Tom cooked dinner'}, {u'ungrammatical': False, u'text': u'he had a guest coming over'}, {u'ungrammatical': False, u'text': u'he wanted to impress her'}, {u'ungrammatical': False, u'text': u'he thought she was a kind woman'}, {u'ungrammatical': False, u'text': u'he had seen her help a small boy when he fell down'}, {u'text': u'the small boy had not been paying attention and tripped'}]	[{u'text': u'Tom cooked dinner'}, {u'ungrammatical': False, u'text': u'he had a guest coming over'}, {u'ungrammatical': False, u'text': u'he wanted to impress her'}, {u'ungrammatical': False, u'text': u'he thought she was a kind woman'}, {u'ungrammatical': False, u'text': u'he had seen her help a small boy when he fell down'}, {u'text': u'the small boy had not been paying attention and tripped'}]	[{u'text': u'Tom cooked dinner'}, {u'ungrammatical': False, u'text': u'he had a guest coming over'}, {u'ungrammatical': False, u'text': u'he wanted to impress her'}, {u'ungrammatical': False, u'text': u'he thought she was a kind woman'}, {u'ungrammatical': False, u'text': u'he had seen her help a small boy when he fell down'}, {u'text': u'the small boy had not been paying attention and tripped'}]	[{u'text': u'Tom cooked dinner'}, {u'ungrammatical': False, u'text': u'he had a guest coming over'}, {u'ungrammatical': False, u'text': u'he wanted to impress her'}, {u'ungrammatical': False, u'text': u'he thought she was a kind woman'}, {u'ungrammatical': False, u'text': u'he had seen her help a small boy when he fell down'}, {u'text': u'the small boy had not been paying attention and tripped'}]	[{u'text': u'Tom cooked dinner'}, {u'ungrammatical': False, u'text': u'he had a guest coming over'}, {u'ungrammatical': False, u'text': u'he wanted to impress her'}, {u'ungrammatical': False, u'text': u'he thought she was a kind woman'}, {u'ungrammatical': False, u'text': u'he had seen her help a small boy when he fell down'}, {u'text': u'the small boy had not been paying attention and tripped'}]	[{u'text': u'Tom cooked dinner'}, {u'ungrammatical': False, u'text': u'he had a guest coming over'}, {u'ungrammatical': False, u'text': u'he wanted to impress her'}, {u'ungrammatical': False, u'text': u'he thought she was a kind woman'}, {u'ungrammatical': False, u'text': u'he had seen her help a small boy when he fell down'}, {u'text': u'the small boy had not been paying attention and tripped'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3RXCAC0YIRPP3W8WVJNOOP5LJUJG8Y	22	Approved	Wed Apr 02 00:39:31 PDT 2014	Tue Apr 01 07:41:08 PDT 2014	Tue Apr 01 07:59:31 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					445205	23		english	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'her old computer had become obsolete'}, {u'ungrammatical': False, u'text': u'it was ten years old'}, {u'ungrammatical': False, u'text': u'she had not been able to afford a new one before then'}, {u'text': u'she had to pay off student loan debts'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'her old computer had become obsolete'}, {u'ungrammatical': False, u'text': u'it was ten years old'}, {u'ungrammatical': False, u'text': u'she had not been able to afford a new one before then'}, {u'text': u'she had to pay off student loan debts'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'her old computer had become obsolete'}, {u'ungrammatical': False, u'text': u'it was ten years old'}, {u'ungrammatical': False, u'text': u'she had not been able to afford a new one before then'}, {u'text': u'she had to pay off student loan debts'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'her old computer had become obsolete'}, {u'ungrammatical': False, u'text': u'it was ten years old'}, {u'ungrammatical': False, u'text': u'she had not been able to afford a new one before then'}, {u'text': u'she had to pay off student loan debts'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'her old computer had become obsolete'}, {u'ungrammatical': False, u'text': u'it was ten years old'}, {u'ungrammatical': False, u'text': u'she had not been able to afford a new one before then'}, {u'text': u'she had to pay off student loan debts'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'her old computer had become obsolete'}, {u'ungrammatical': False, u'text': u'it was ten years old'}, {u'ungrammatical': False, u'text': u'she had not been able to afford a new one before then'}, {u'text': u'she had to pay off student loan debts'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	37UQDCYH6XV4LFT8A9U4AQC0VP17VR	23	Approved	Wed Apr 02 00:39:46 PDT 2014	Tue Apr 01 07:44:30 PDT 2014	Tue Apr 01 07:59:46 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					913804	23	It+was+fun+and+imaginative	English	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u"she hadn't eaten all day"}, {u'ungrammatical': False, u'text': u'she was very busy'}, {u'ungrammatical': False, u'text': u'she was planning her wedding'}, {u'text': u'she is to be married in two months'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u"she hadn't eaten all day"}, {u'ungrammatical': False, u'text': u'she was very busy'}, {u'ungrammatical': False, u'text': u'she was planning her wedding'}, {u'text': u'she is to be married in two months'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u"she hadn't eaten all day"}, {u'ungrammatical': False, u'text': u'she was very busy'}, {u'ungrammatical': False, u'text': u'she was planning her wedding'}, {u'text': u'she is to be married in two months'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u"she hadn't eaten all day"}, {u'ungrammatical': False, u'text': u'she was very busy'}, {u'ungrammatical': False, u'text': u'she was planning her wedding'}, {u'text': u'she is to be married in two months'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u"she hadn't eaten all day"}, {u'ungrammatical': False, u'text': u'she was very busy'}, {u'ungrammatical': False, u'text': u'she was planning her wedding'}, {u'text': u'she is to be married in two months'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'she was hungry'}, {u'ungrammatical': False, u'text': u"she hadn't eaten all day"}, {u'ungrammatical': False, u'text': u'she was very busy'}, {u'ungrammatical': False, u'text': u'she was planning her wedding'}, {u'text': u'she is to be married in two months'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	37UQDCYH6XV4LFT8A9U4AQC0VP17VR	23	Approved	Wed Apr 02 00:39:46 PDT 2014	Tue Apr 01 07:44:30 PDT 2014	Tue Apr 01 07:59:46 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					913804	23	It+was+fun+and+imaginative	English	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'his sink was full of dirty dishes'}, {u'ungrammatical': False, u'text': u'he just made dinner'}, {u'ungrammatical': False, u'text': u'he was hungry'}, {u'ungrammatical': False, u'text': u'he just came home from a long day at work'}, {u'text': u'he had to work overtime'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'his sink was full of dirty dishes'}, {u'ungrammatical': False, u'text': u'he just made dinner'}, {u'ungrammatical': False, u'text': u'he was hungry'}, {u'ungrammatical': False, u'text': u'he just came home from a long day at work'}, {u'text': u'he had to work overtime'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'his sink was full of dirty dishes'}, {u'ungrammatical': False, u'text': u'he just made dinner'}, {u'ungrammatical': False, u'text': u'he was hungry'}, {u'ungrammatical': False, u'text': u'he just came home from a long day at work'}, {u'text': u'he had to work overtime'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'his sink was full of dirty dishes'}, {u'ungrammatical': False, u'text': u'he just made dinner'}, {u'ungrammatical': False, u'text': u'he was hungry'}, {u'ungrammatical': False, u'text': u'he just came home from a long day at work'}, {u'text': u'he had to work overtime'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'his sink was full of dirty dishes'}, {u'ungrammatical': False, u'text': u'he just made dinner'}, {u'ungrammatical': False, u'text': u'he was hungry'}, {u'ungrammatical': False, u'text': u'he just came home from a long day at work'}, {u'text': u'he had to work overtime'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'his sink was full of dirty dishes'}, {u'ungrammatical': False, u'text': u'he just made dinner'}, {u'ungrammatical': False, u'text': u'he was hungry'}, {u'ungrammatical': False, u'text': u'he just came home from a long day at work'}, {u'text': u'he had to work overtime'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	37UQDCYH6XV4LFT8A9U4AQC0VP17VR	23	Approved	Wed Apr 02 00:39:46 PDT 2014	Tue Apr 01 07:44:30 PDT 2014	Tue Apr 01 07:59:46 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					913804	23	It+was+fun+and+imaginative	English	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he needed to buy groceries'}, {u'ungrammatical': False, u'text': u'he was out of several things'}, {u'ungrammatical': False, u'text': u"he hadn't gone shopping for a while"}, {u'ungrammatical': False, u'text': u'he has been busy'}, {u'text': u'he has a lot going on right now'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he needed to buy groceries'}, {u'ungrammatical': False, u'text': u'he was out of several things'}, {u'ungrammatical': False, u'text': u"he hadn't gone shopping for a while"}, {u'ungrammatical': False, u'text': u'he has been busy'}, {u'text': u'he has a lot going on right now'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he needed to buy groceries'}, {u'ungrammatical': False, u'text': u'he was out of several things'}, {u'ungrammatical': False, u'text': u"he hadn't gone shopping for a while"}, {u'ungrammatical': False, u'text': u'he has been busy'}, {u'text': u'he has a lot going on right now'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he needed to buy groceries'}, {u'ungrammatical': False, u'text': u'he was out of several things'}, {u'ungrammatical': False, u'text': u"he hadn't gone shopping for a while"}, {u'ungrammatical': False, u'text': u'he has been busy'}, {u'text': u'he has a lot going on right now'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he needed to buy groceries'}, {u'ungrammatical': False, u'text': u'he was out of several things'}, {u'ungrammatical': False, u'text': u"he hadn't gone shopping for a while"}, {u'ungrammatical': False, u'text': u'he has been busy'}, {u'text': u'he has a lot going on right now'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he needed to buy groceries'}, {u'ungrammatical': False, u'text': u'he was out of several things'}, {u'ungrammatical': False, u'text': u"he hadn't gone shopping for a while"}, {u'ungrammatical': False, u'text': u'he has been busy'}, {u'text': u'he has a lot going on right now'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	37UQDCYH6XV4LFT8A9U4AQC0VP17VR	23	Approved	Wed Apr 02 00:39:46 PDT 2014	Tue Apr 01 07:44:30 PDT 2014	Tue Apr 01 07:59:46 PDT 2014	Tue Apr 01 11:47:47 PDT 2014					913804	23	It+was+fun+and+imaginative	English	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u"the bus wasn't available today"}, {u'ungrammatical': False, u'text': u"it wasn't running today"}, {u'ungrammatical': False, u'text': u'the bus driver was sick'}, {u'ungrammatical': False, u'text': u'there is a cold going around'}, {u'text': u'people get sick'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u"the bus wasn't available today"}, {u'ungrammatical': False, u'text': u"it wasn't running today"}, {u'ungrammatical': False, u'text': u'the bus driver was sick'}, {u'ungrammatical': False, u'text': u'there is a cold going around'}, {u'text': u'people get sick'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u"the bus wasn't available today"}, {u'ungrammatical': False, u'text': u"it wasn't running today"}, {u'ungrammatical': False, u'text': u'the bus driver was sick'}, {u'ungrammatical': False, u'text': u'there is a cold going around'}, {u'text': u'people get sick'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u"the bus wasn't available today"}, {u'ungrammatical': False, u'text': u"it wasn't running today"}, {u'ungrammatical': False, u'text': u'the bus driver was sick'}, {u'ungrammatical': False, u'text': u'there is a cold going around'}, {u'text': u'people get sick'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u"the bus wasn't available today"}, {u'ungrammatical': False, u'text': u"it wasn't running today"}, {u'ungrammatical': False, u'text': u'the bus driver was sick'}, {u'ungrammatical': False, u'text': u'there is a cold going around'}, {u'text': u'people get sick'}]	[{u'text': u'Maya drove to work'}, {u'ungrammatical': False, u'text': u"the bus wasn't available today"}, {u'ungrammatical': False, u'text': u"it wasn't running today"}, {u'ungrammatical': False, u'text': u'the bus driver was sick'}, {u'ungrammatical': False, u'text': u'there is a cold going around'}, {u'text': u'people get sick'}]
